Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
dd::cache::Local_multi_map<dd::Tablespace>::erase,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Abstract_table>,0.0,0.0,0.0
native_flush_tlb_others,0.0,0.0,0.0
native_send_call_func_ipi,0.0,0.0,0.0
x2apic_send_IPI_mask,0.0,0.0,0.0
__x2apic_send_IPI_mask,0.0,0.0,0.0
kfree_skbmem,0.0,0.0,0.0
sysret_check,0.0,0.0,0.0
tcp_v4_do_rcv,0.0,0.0,0.0
tcp_rcv_established,0.0,0.0,0.0
tcp_ack,0.0,0.0,0.0
arch_local_irq_save,0.0,0.0,0.0
ppoll@plt,0.0,0.0,0.0
PFS_thread::mem_cnt_free,0.0,0.0,0.0
Item_decimal::~Item_decimal,0.0,0.0,0.0
Unique::~Unique,0.0,0.0,0.0
AggregateIterator::~AggregateIterator,0.0,0.0,0.0
RefIterator<false>::~RefIterator,0.0,0.0,0.0
LimitOffsetIterator::StartPSIBatchMode,0.0,0.0,0.0
Aggregator_distinct::add,0.0,0.0,0.0
Item_field::save_in_field_inner,0.0,0.0,0.0
EQRefIterator::Init,0.0,0.0,0.0
smp_call_function_many,0.0,0.0,0.0
flush_tlb_page,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Resource_group>::erase,0.0,0.0,0.0
ptep_clear_flush,0.0,0.0,0.0
locksys::Global_shared_latch_guard::is_x_blocked_by_us,0.0,0.0,0.0
os_event::timed_wait,0.0,0.0,0.0
time_normalizer::get_statement,0.0,0.0,0.0
blk_mq_sched_request_inserted,0.0,0.0,0.0
log_files_number_of_existing_files,0.0,0.0,0.0
queued_spin_lock_slowpath,0.0,0.0,0.0
native_queued_spin_lock_slowpath,0.0,0.0,0.0
Log_file_handle::prepare_io_request,0.0,0.0,0.0
SyncFileIO::execute,0.0,0.0,0.0
__find_get_block_slow,0.0,0.0,0.0
find_get_page,0.0,0.0,0.0
__mnt_want_write_file,0.0,0.0,0.0
bio_phys_segments,0.0,0.0,0.0
ib_src_main,0.0,0.0,0.0
trx_undo_get_next_rec,0.0,0.0,0.0
_IO_default_uflow,0.0,0.0,0.0
_IO_sputbackc,0.0,0.0,0.0
do_wp_page,0.0,0.0,0.0
wp_page_copy.isra.73,0.0,0.0,0.0
materialize_instant_default,0.0,0.0,0.0
Field_float::pack_length,0.0,0.0,0.0
[libc-2.17.so],0.0,0.0,0.0
pfs_set_thread_command_vc,0.0,0.0,0.0
pfs_get_thread_transaction_locker_v1,0.0,0.0,0.0
trans_check_state,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Charset>,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Routine>,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Abstract_table>::erase,0.0,0.0,0.0
THD::is_engine_ha_data_detached,0.0,0.0,0.0
trans_reset_one_shot_chistics,0.0,0.0,0.0
my_strnncoll_mb_bin,0.0,0.0,0.0
pfs_set_statement_query_id_vc,0.0,0.0,0.0
Fil_shard::complete_io,0.0,0.0,0.0
std::string::_M_mutate,0.0,0.0,0.0
blk_queue_bounce,0.0,0.0,0.0
__cond_resched,0.0,0.0,0.0
jbd2_journal_blocks_per_page,0.0,0.0,0.0
std::chrono::_V2::system_clock::now,0.0,0.0,0.0
elv_rqhash_del,0.0,0.0,0.0
Log_file_handle::is_open,0.0,0.0,0.0
log_data_blocks_write,0.0,0.0,0.0
schedule_preempt_disabled,0.0,0.0,0.0
ext4_get_inode_flags,0.0,0.0,0.0
BlockReporter::is_encrypted,0.0,0.0,0.0
AIO::select_slot_array,0.0,0.0,0.0
lock_get_size,0.0,0.0,0.0
mlog_write_ull,0.0,0.0,0.0
btr_root_get,0.0,0.0,0.0
btr_root_block_get,0.0,0.0,0.0
lock_move_rec_list_start,0.0,0.0,0.0
locksys::Shard_naked_latches_guard::Shard_naked_latches_guard,0.0,0.0,0.0
std::string::_M_replace_safe,0.0,0.0,0.0
trx_undo_rec_get_partial_row,0.0,0.0,0.0
__strcpy_chk,0.0,0.0,0.0
innobase_get_lower_case_table_names,0.0,0.0,0.0
dd_mdl_release,0.0,0.0,0.0
sscanf,0.0,0.0,0.0
update_io_ticks,0.0,0.0,0.0
Item_func_get_system_var::result_type,0.0,0.0,0.0
TABLE::mark_columns_needed_for_delete,0.0,0.0,0.0
JOIN::contains_non_aggregated_fts,0.0,0.0,0.0
Optimize_table_order::fix_semijoin_strategies,0.0,0.0,0.0
Item_sum::aggregate_check_group,0.0,0.0,0.0
Item_sum::check_sum_func,0.0,0.0,0.0
Field_longstr::report_if_important_data,0.0,0.0,0.0
std::_Rb_tree_increment@plt,0.0,0.0,0.0
_pthread_cleanup_push_defer,0.0,0.0,0.0
skb_release_data,0.0,0.0,0.0
sk_page_frag_refill,0.0,0.0,0.0
Field_varstring::new_field,0.0,0.0,0.0
mem_root_deque<Item_field*>::add_block_back,0.0,0.0,0.0
_copy_to_user,0.0,0.0,0.0
ext4_inode_table,0.0,0.0,0.0
Item_func_ge::get_filtering_effect,0.0,0.0,0.0
TABLE_SHARE::find_histogram,0.0,0.0,0.0
"merge_sort<JOIN_TAB, Join_tab_compare_default>",0.0,0.0,0.0
Query_block::reset_nj_counters,0.0,0.0,0.0
Item_string::eq,0.0,0.0,0.0
test_if_order_by_key,0.0,0.0,0.0
MEM_ROOT::Clear,0.0,0.0,0.0
Group_check::check_expression,0.0,0.0,0.0
is_rollup_group_wrapper,0.0,0.0,0.0
Group_check::is_fd_on_source,0.0,0.0,0.0
unwrap_rollup_group,0.0,0.0,0.0
Query_block::setup_order_final,0.0,0.0,0.0
Item_sum::init_sum_func_check,0.0,0.0,0.0
Item_func_neg::fix_num_length_and_dec,0.0,0.0,0.0
Item_func_numhybrid::fix_num_length_and_dec,0.0,0.0,0.0
Item_decimal::decimal_precision,0.0,0.0,0.0
Field_varstring::clone,0.0,0.0,0.0
Field_varstring::new_key_field,0.0,0.0,0.0
skb_page_frag_refill,0.0,0.0,0.0
Item::cast_incompatible_args,0.0,0.0,0.0
Aggregator_simple::~Aggregator_simple,0.0,0.0,0.0
temptable::Table::indexes_destroy,0.0,0.0,0.0
Sql_cmd_delete::execute_inner,0.0,0.0,0.0
copy_funcs,0.0,0.0,0.0
fields_are_memcpyable,0.0,0.0,0.0
Aggregator_simple::arg_is_null,0.0,0.0,0.0
row_prebuilt_t::try_unlock,0.0,0.0,0.0
Item_func_ge::val_int,0.0,0.0,0.0
ha_innobase::is_record_buffer_wanted,0.0,0.0,0.0
Field_timestampf::get_date_internal,0.0,0.0,0.0
localtime_to_TIME,0.0,0.0,0.0
Time_zone_system::gmt_sec_to_TIME,0.0,0.0,0.0
Audit_global_variable_get_event::~Audit_global_variable_get_event,0.0,0.0,0.0
sys_var::session_value_ptr,0.0,0.0,0.0
sys_var::session_var_ptr,0.0,0.0,0.0
dict_index_get_nth_field_pos,0.0,0.0,0.0
lock_clust_rec_modify_check_and_lock,0.0,0.0,0.0
dict_table_copy_types,0.0,0.0,0.0
Sql_cmd_delete::precheck,0.0,0.0,0.0
btr_page_free_low,0.0,0.0,0.0
fseg_free_step,0.0,0.0,0.0
get_sweep_read_cost,0.0,0.0,0.0
jbd2_log_start_commit,0.0,0.0,0.0
PFS_schema_name::get_cs,0.0,0.0,0.0
pfs_set_thread_start_time_vc,0.0,0.0,0.0
thd_prepare_connection,0.0,0.0,0.0
get_default_roles,0.0,0.0,0.0
page_dir_balance_slot,0.0,0.0,0.0
elv_rb_add,0.0,0.0,0.0
rb_insert_color,0.0,0.0,0.0
filemap_check_errors,0.0,0.0,0.0
hrtimer_active,0.0,0.0,0.0
__jbd2_log_start_commit,0.0,0.0,0.0
btr_cur_open_at_rnd_pos,0.0,0.0,0.0
hrtimer_init_sleeper,0.0,0.0,0.0
put_ioctx,0.0,0.0,0.0
srv_thread_is_active,0.0,0.0,0.0
mpage_release_unused_pages,0.0,0.0,0.0
plist_del,0.0,0.0,0.0
ext4_put_io_end,0.0,0.0,0.0
bio_integrity_enabled,0.0,0.0,0.0
"ut_list_remove<ut_list_base<buf_page_t, ut_list_base_explicit_getter<buf_page_t, &buf_page_t::list> > >",0.0,0.0,0.0
dblwr::write_complete,0.0,0.0,0.0
EVP_DigestFinal_ex@plt,0.0,0.0,0.0
sys_var::do_deprecated_warning,0.0,0.0,0.0
System_variable_tracker::System_variable_tracker,0.0,0.0,0.0
System_variable_tracker::~System_variable_tracker,0.0,0.0,0.0
mem_cgroup_newpage_charge,0.0,0.0,0.0
os_file_decompress_page,0.0,0.0,0.0
__snprintf_chk@plt,0.0,0.0,0.0
prepare_triggers_for_insert_stmt,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Collation>,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Schema>,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Schema>::erase,0.0,0.0,0.0
fil_addr_is_null,0.0,0.0,0.0
trx_undo_gtid_write,0.0,0.0,0.0
Clone_persist_gtid::trx_check_set,0.0,0.0,0.0
Clone_persist_gtid::has_gtid,0.0,0.0,0.0
thd_requested_durability,0.0,0.0,0.0
get_srv_log_wait_for_flush_timeout,0.0,0.0,0.0
drop_futex_key_refs.isra.13,0.0,0.0,0.0
thd_wait_end,0.0,0.0,0.0
trans_track_end_trx,0.0,0.0,0.0
PT_locking_clause::contextualize,0.0,0.0,0.0
Item_name_string::copy,0.0,0.0,0.0
PTI_in_sum_expr::itemize,0.0,0.0,0.0
AIO::get_array_and_local_segment,0.0,0.0,0.0
ib_log_checkpt,0.0,0.0,0.0
log_checkpointer,0.0,0.0,0.0
Log_file_handle::~Log_file_handle,0.0,0.0,0.0
lookup_real,0.0,0.0,0.0
ext4_lookup,0.0,0.0,0.0
ext4_find_entry,0.0,0.0,0.0
search_dir,0.0,0.0,0.0
memcmp,0.0,0.0,0.0
log_file_header_write,0.0,0.0,0.0
mempool_free,0.0,0.0,0.0
mempool_free_slab,0.0,0.0,0.0
ktime_add_safe,0.0,0.0,0.0
__libc_fsync,0.0,0.0,0.0
pwrite64@plt,0.0,0.0,0.0
elv_rqhash_del.part.6,0.0,0.0,0.0
jbd2_journal_cancel_revoke,0.0,0.0,0.0
std::chrono::_V2::steady_clock::now,0.0,0.0,0.0
blk_mq_sched_restart,0.0,0.0,0.0
blk_mq_sched_restart_hctx.part.5,0.0,0.0,0.0
Double_write::instance,0.0,0.0,0.0
__GI___getrusage,0.0,0.0,0.0
ibuf_merge_in_background,0.0,0.0,0.0
__lookup_hash,0.0,0.0,0.0
mem_cgroup_cache_charge,0.0,0.0,0.0
buf_pool_get_oldest_modification_lwm,0.0,0.0,0.0
unmap_underlying_metadata,0.0,0.0,0.0
buf_pool_get_oldest_modification_approx,0.0,0.0,0.0
log_mark_file_as_unused,0.0,0.0,0.0
pfs_start_file_rename_wait_vc,0.0,0.0,0.0
start_file_rename,0.0,0.0,0.0
normalize_filename,0.0,0.0,0.0
my_realpath,0.0,0.0,0.0
"virtual thunk to std::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >::~basic_ostringstream",0.0,0.0,0.0
__dynamic_cast,0.0,0.0,0.0
get_futex_value_locked,0.0,0.0,0.0
ext4_map_blocks,0.0,0.0,0.0
ext4_ext_map_blocks,0.0,0.0,0.0
ext4_ext_handle_unwritten_extents,0.0,0.0,0.0
__ext4_ext_dirty,0.0,0.0,0.0
pthread_cond_timedwait@plt,0.0,0.0,0.0
std::string::_Rep::_M_clone,0.0,0.0,0.0
Log_data_block_header::set_lsn,0.0,0.0,0.0
Log_files_capacity::soft_logical_capacity,0.0,0.0,0.0
Log_files_dict::end,0.0,0.0,0.0
Encryption::get_type,0.0,0.0,0.0
std::string::assign,0.0,0.0,0.0
